train_class_loss_step,step,train_acc5_step,epoch,train_acc1_step,train_nce_loss_step,val_knn_acc1,val_knn_acc5,val_acc1,val_acc5,val_loss,train_acc1_epoch,train_class_loss_epoch,train_acc5_epoch,train_nce_loss_epoch
,20474,,104,,,45.40999984741211,70.9800033569336,52.52000045776367,81.81999969482422,1.7466191053390503,,,,
,20474,,104,,,,,,,,48.62680435180664,1.9670885801315308,77.37179565429688,1.131052851676941
1.8557558059692383,20499,78.7109375,105,52.9296875,1.1052895784378052,,,,,,,,,
2.06089448928833,20549,75.5859375,105,47.0703125,1.0886791944503784,,,,,,,,,
1.9064507484436035,20599,77.34375,105,53.515625,1.0722875595092773,,,,,,,,,
2.0919687747955322,20649,77.9296875,105,47.8515625,1.1872658729553223,,,,,,,,,
,20669,,105,,,46.43000030517578,71.6500015258789,53.43000030517578,82.61000061035156,1.6882637739181519,,,,
,20669,,105,,,,,,,,48.75,1.955776572227478,77.52103424072266,1.1108225584030151
1.9665865898132324,20699,78.125,106,49.8046875,1.2838027477264404,,,,,,,,,
2.032907247543335,20749,75.9765625,106,45.5078125,1.0970866680145264,,,,,,,,,
1.8736624717712402,20799,78.7109375,106,50.9765625,1.1845221519470215,,,,,,,,,
1.924380898475647,20849,75.0,106,50.78125,1.1165727376937866,,,,,,,,,
,20864,,106,,,45.689998626708984,70.73999786376953,52.47999954223633,81.43000030517578,1.7499583959579468,,,,
,20864,,106,,,,,,,,49.058494567871094,1.95258367061615,77.48798370361328,1.125085711479187
1.9706850051879883,20899,78.3203125,107,48.4375,1.1478571891784668,,,,,,,,,
1.8646265268325806,20949,80.46875,107,50.5859375,1.0882136821746826,,,,,,,,,
1.8155428171157837,20999,79.8828125,107,53.125,1.0405356884002686,,,,,,,,,
2.0734996795654297,21049,76.7578125,107,47.0703125,1.1444194316864014,,,,,,,,,
,21059,,107,,,46.150001525878906,71.12000274658203,52.97999954223633,82.2699966430664,1.7191903591156006,,,,
,21059,,107,,,,,,,,49.080528259277344,1.9464261531829834,77.6121826171875,1.098329782485962
2.0991530418395996,21099,74.21875,108,47.65625,1.1222405433654785,,,,,,,,,
1.9546046257019043,21149,78.90625,108,46.875,1.2706542015075684,,,,,,,,,
1.963341474533081,21199,75.9765625,108,51.3671875,1.1089162826538086,,,,,,,,,
1.8985259532928467,21249,78.515625,108,53.90625,1.1408958435058594,,,,,,,,,
,21254,,108,,,45.95000076293945,71.22000122070312,53.57999801635742,82.0999984741211,1.7043614387512207,,,,
,21254,,108,,,,,,,,49.074520111083984,1.9438447952270508,77.71834564208984,1.1090246438980103
1.9790070056915283,21299,77.9296875,109,48.6328125,1.1231287717819214,,,,,,,,,
2.0573723316192627,21349,77.1484375,109,46.875,1.3158972263336182,,,,,,,,,
1.8299524784088135,21399,77.5390625,109,52.5390625,1.1537222862243652,,,,,,,,,
1.8545331954956055,21449,76.171875,109,50.390625,1.0767433643341064,,,,,,,,,
,21449,,109,,,45.459999084472656,70.5199966430664,52.63999938964844,82.05999755859375,1.7387794256210327,,,,
,21449,,109,,,,,,,,49.27283477783203,1.9343485832214355,77.88160705566406,1.0973552465438843
1.9658538103103638,21499,76.3671875,110,51.171875,1.1597157716751099,,,,,,,,,
1.8830962181091309,21549,80.078125,110,50.1953125,1.0352035760879517,,,,,,,,,
1.945991039276123,21599,78.3203125,110,48.2421875,1.1256026029586792,,,,,,,,,
,21644,,110,,,46.02000045776367,70.8499984741211,52.59000015258789,82.05999755859375,1.745032548904419,,,,
,21644,,110,,,,,,,,49.29587173461914,1.9332364797592163,78.06390380859375,1.092777132987976
1.9154462814331055,21649,78.90625,111,50.0,1.0515812635421753,,,,,,,,,
1.7664929628372192,21699,78.3203125,111,53.90625,1.117300033569336,,,,,,,,,
1.8603852987289429,21749,78.90625,111,52.9296875,1.1708543300628662,,,,,,,,,
2.0511415004730225,21799,77.5390625,111,46.484375,1.1122545003890991,,,,,,,,,
,21839,,111,,,47.16999816894531,72.33000183105469,54.12999725341797,83.04000091552734,1.6691733598709106,,,,
,21839,,111,,,,,,,,49.503204345703125,1.9219352006912231,77.97476196289062,1.088079571723938
1.7391668558120728,21849,83.0078125,112,54.6875,1.0045242309570312,,,,,,,,,
1.8488550186157227,21899,79.8828125,112,51.3671875,0.9846272468566895,,,,,,,,,
1.9013936519622803,21949,79.4921875,112,52.5390625,1.0759743452072144,,,,,,,,,
1.9544909000396729,21999,77.1484375,112,51.3671875,1.2071757316589355,,,,,,,,,
,22034,,112,,,46.310001373291016,71.7300033569336,52.73999786376953,82.22000122070312,1.7241957187652588,,,,
,22034,,112,,,,,,,,49.69551467895508,1.9165687561035156,78.22515869140625,1.0895252227783203
1.800980567932129,22049,79.296875,113,50.78125,1.0645945072174072,,,,,,,,,
2.015000104904175,22099,74.8046875,113,45.3125,1.2559301853179932,,,,,,,,,
1.9474587440490723,22149,78.515625,113,50.390625,1.0769343376159668,,,,,,,,,
1.9974863529205322,22199,75.78125,113,48.4375,1.0874271392822266,,,,,,,,,
,22229,,113,,,47.56999969482422,72.13999938964844,54.40999984741211,83.22999572753906,1.6563867330551147,,,,
,22229,,113,,,,,,,,49.72756576538086,1.915303111076355,78.18910217285156,1.0859955549240112
1.7806447744369507,22249,80.078125,114,52.9296875,1.0030193328857422,,,,,,,,,
1.870621681213379,22299,77.734375,114,51.7578125,0.9979716539382935,,,,,,,,,
1.8015923500061035,22349,78.90625,114,50.78125,1.0928122997283936,,,,,,,,,
2.063891887664795,22399,74.0234375,114,48.828125,1.1295650005340576,,,,,,,,,
,22424,,114,,,44.470001220703125,69.91000366210938,51.37999725341797,81.0,1.8010298013687134,,,,
,22424,,114,,,,,,,,49.847755432128906,1.912711262702942,78.2772445678711,1.077802062034607
1.8943588733673096,22449,76.3671875,115,51.3671875,1.1061227321624756,,,,,,,,,
1.908406138420105,22499,78.125,115,50.390625,1.0616304874420166,,,,,,,,,
1.817922592163086,22549,79.1015625,115,50.390625,0.9621564149856567,,,,,,,,,
1.865532398223877,22599,78.125,115,48.4375,0.9734051823616028,,,,,,,,,
,22619,,115,,,45.189998626708984,70.36000061035156,52.59000015258789,81.83999633789062,1.7302943468093872,,,,
,22619,,115,,,,,,,,50.15024185180664,1.9039965867996216,78.46554565429688,1.0907814502716064
1.802565336227417,22649,81.0546875,116,50.390625,1.0188376903533936,,,,,,,,,
1.7471795082092285,22699,80.078125,116,56.0546875,1.0645910501480103,,,,,,,,,
2.009775161743164,22749,75.78125,116,48.4375,1.2882407903671265,,,,,,,,,
1.9542843103408813,22799,77.9296875,116,50.1953125,1.1477227210998535,,,,,,,,,
,22814,,116,,,47.880001068115234,73.08000183105469,53.5099983215332,82.16999816894531,1.704455018043518,,,,
,22814,,116,,,,,,,,50.01502227783203,1.9001799821853638,78.62079620361328,1.063164234161377
1.9375009536743164,22849,78.125,117,50.0,1.1420128345489502,,,,,,,,,
1.975545883178711,22899,77.34375,117,47.0703125,1.1633905172348022,,,,,,,,,
1.687204360961914,22949,82.6171875,117,54.4921875,1.012026071548462,,,,,,,,,
1.7634694576263428,22999,79.6875,117,52.9296875,0.9446799159049988,,,,,,,,,
,23009,,117,,,45.880001068115234,70.4800033569336,52.869998931884766,82.05999755859375,1.7335480451583862,,,,
,23009,,117,,,,,,,,50.284454345703125,1.8972651958465576,78.43449401855469,1.0615683794021606
1.83002769947052,23049,80.6640625,118,51.5625,0.9696921706199646,,,,,,,,,
1.8352553844451904,23099,78.7109375,118,51.171875,1.174060583114624,,,,,,,,,
1.9026515483856201,23149,80.6640625,118,49.21875,1.144233226776123,,,,,,,,,
1.8848392963409424,23199,80.2734375,118,47.0703125,1.1276538372039795,,,,,,,,,
,23204,,118,,,45.150001525878906,70.41000366210938,51.30999755859375,81.61000061035156,1.759139060974121,,,,
,23204,,118,,,,,,,,50.5268440246582,1.8876667022705078,78.7449951171875,1.0501090288162231
1.8308684825897217,23249,81.25,119,53.125,1.0107102394104004,,,,,,,,,
1.9144022464752197,23299,79.1015625,119,48.828125,1.1252137422561646,,,,,,,,,
1.895532488822937,23349,76.7578125,119,47.4609375,1.0929633378982544,,,,,,,,,
1.8034603595733643,23399,79.296875,119,50.390625,1.1240687370300293,,,,,,,,,
,23399,,119,,,46.869998931884766,71.80000305175781,53.16999816894531,82.5199966430664,1.6968140602111816,,,,
,23399,,119,,,,,,,,50.29547119140625,1.8904523849487305,78.7550048828125,1.054610013961792
1.814092993736267,23449,80.6640625,120,49.609375,0.962275505065918,,,,,,,,,
1.8030126094818115,23499,79.1015625,120,49.609375,1.110457420349121,,,,,,,,,
2.029402732849121,23549,75.1953125,120,49.4140625,1.20098078250885,,,,,,,,,
,23594,,120,,,46.84000015258789,72.54000091552734,54.89999771118164,83.1500015258789,1.6529372930526733,,,,
,23594,,120,,,,,,,,50.71314239501953,1.8731698989868164,79.09254455566406,1.0440224409103394
2.0111019611358643,23599,76.171875,121,47.0703125,1.1848981380462646,,,,,,,,,
1.8541539907455444,23649,77.9296875,121,48.828125,1.054492473602295,,,,,,,,,
1.8583003282546997,23699,80.859375,121,51.5625,1.1470001935958862,,,,,,,,,
1.8803818225860596,23749,79.296875,121,48.4375,1.084078311920166,,,,,,,,,
,23789,,121,,,48.43000030517578,73.18000030517578,55.09000015258789,83.72000122070312,1.6269043684005737,,,,
,23789,,121,,,,,,,,50.78325271606445,1.874292016029358,78.93128967285156,1.0549103021621704
2.001988410949707,23799,76.7578125,122,48.2421875,1.1158795356750488,,,,,,,,,
1.7966997623443604,23849,80.859375,122,50.5859375,1.1460957527160645,,,,,,,,,
2.0925345420837402,23899,74.8046875,122,46.6796875,1.2377668619155884,,,,,,,,,
1.9787089824676514,23949,77.34375,122,46.6796875,1.124315619468689,,,,,,,,,
,23984,,122,,,48.22999954223633,73.43000030517578,55.279998779296875,83.83999633789062,1.6145330667495728,,,,
,23984,,122,,,,,,,,50.88842010498047,1.868320107460022,79.00240325927734,1.0399450063705444
1.7492164373397827,23999,79.296875,123,52.5390625,0.9201040267944336,,,,,,,,,
1.8558266162872314,24049,79.296875,123,51.5625,1.1553363800048828,,,,,,,,,
1.8978174924850464,24099,79.6875,123,52.1484375,1.0526952743530273,,,,,,,,,
1.9554095268249512,24149,76.7578125,123,48.2421875,1.0214568376541138,,,,,,,,,
,24179,,123,,,44.45000076293945,69.05000305175781,51.78999710083008,81.30999755859375,1.7519577741622925,,,,
,24179,,123,,,,,,,,51.114784240722656,1.8606246709823608,79.1806869506836,1.0416210889816284
1.8808187246322632,24199,81.8359375,124,48.4375,1.0308367013931274,,,,,,,,,
1.8389637470245361,24249,78.515625,124,52.9296875,0.8776361346244812,,,,,,,,,
1.9015049934387207,24299,77.9296875,124,49.8046875,0.995162844657898,,,,,,,,,
1.7846256494522095,24349,79.6875,124,52.5390625,0.9836195707321167,,,,,,,,,
,24374,,124,,,47.41999816894531,72.2699966430664,54.40999984741211,83.43999481201172,1.6508435010910034,,,,
,24374,,124,,,,,,,,50.738182067871094,1.8697103261947632,79.15665435791016,1.0393425226211548
1.7674341201782227,24399,81.25,125,54.6875,1.0687971115112305,,,,,,,,,
1.7347159385681152,24449,81.4453125,125,54.296875,1.0655088424682617,,,,,,,,,
1.8835444450378418,24499,78.90625,125,52.34375,0.9913574457168579,,,,,,,,,
1.6997871398925781,24549,82.421875,125,57.2265625,0.9319295883178711,,,,,,,,,
,24569,,125,,,47.86000061035156,72.72000122070312,55.14999771118164,83.38999938964844,1.6278183460235596,,,,
,24569,,125,,,,,,,,51.3872184753418,1.8550931215286255,79.24178314208984,1.0273710489273071
1.7551414966583252,24599,80.6640625,126,53.90625,1.0198708772659302,,,,,,,,,
2.000394821166992,24649,76.5625,126,50.5859375,1.0988870859146118,,,,,,,,,
1.8951563835144043,24699,78.3203125,126,49.21875,1.0932714939117432,,,,,,,,,
1.5815857648849487,24749,87.109375,126,58.3984375,0.9993683099746704,,,,,,,,,
,24764,,126,,,47.779998779296875,72.61000061035156,54.65999984741211,83.6500015258789,1.641635537147522,,,,
,24764,,126,,,,,,,,51.40424728393555,1.8429113626480103,79.4931869506836,1.020893931388855
1.6588231325149536,24799,82.6171875,127,55.078125,0.9590810537338257,,,,,,,,,
1.8827917575836182,24849,78.515625,127,50.9765625,0.8983192443847656,,,,,,,,,
1.8349590301513672,24899,77.1484375,127,51.7578125,1.0519037246704102,,,,,,,,,
1.8879809379577637,24949,76.5625,127,50.390625,1.0122365951538086,,,,,,,,,
,24959,,127,,,48.099998474121094,73.04000091552734,54.1099967956543,83.16999816894531,1.652489423751831,,,,
,24959,,127,,,,,,,,51.56049728393555,1.8496803045272827,79.36197662353516,1.0166947841644287
1.734989047050476,24999,81.25,128,52.9296875,1.0652930736541748,,,,,,,,,
1.8703688383102417,25049,81.4453125,128,50.390625,1.0308055877685547,,,,,,,,,
1.9262828826904297,25099,78.125,128,48.046875,1.1604959964752197,,,,,,,,,
1.830019235610962,25149,81.0546875,128,50.9765625,0.9962960481643677,,,,,,,,,
,25154,,128,,,47.779998779296875,73.1500015258789,54.25,82.68999481201172,1.6701661348342896,,,,
,25154,,128,,,,,,,,51.40324401855469,1.8457965850830078,79.47916412353516,1.0190032720565796
1.7464218139648438,25199,80.2734375,129,57.2265625,0.9633053541183472,,,,,,,,,
1.8580937385559082,25249,77.734375,129,50.5859375,1.216705560684204,,,,,,,,,
1.7963042259216309,25299,79.8828125,129,51.5625,0.990048348903656,,,,,,,,,
1.866910696029663,25349,79.8828125,129,49.8046875,1.0148677825927734,,,,,,,,,
,25349,,129,,,47.54999923706055,72.95999908447266,54.459999084472656,83.29000091552734,1.6424312591552734,,,,
,25349,,129,,,,,,,,51.76582717895508,1.834260106086731,79.59435272216797,1.0147355794906616
1.916500210762024,25399,78.3203125,130,48.828125,1.0589094161987305,,,,,,,,,
1.8945034742355347,25449,77.34375,130,50.78125,0.9756001234054565,,,,,,,,,
1.938755989074707,25499,77.5390625,130,49.609375,0.9555813074111938,,,,,,,,,
,25544,,130,,,47.84000015258789,72.66999816894531,55.5,84.08999633789062,1.6083130836486816,,,,
,25544,,130,,,,,,,,51.511417388916016,1.835226058959961,79.60636901855469,1.0067882537841797
1.9397202730178833,25549,78.125,131,47.0703125,0.9339936375617981,,,,,,,,,
1.7683589458465576,25599,80.46875,131,53.125,0.8903827667236328,,,,,,,,,
1.7298381328582764,25649,82.8125,131,53.3203125,0.8466461896896362,,,,,,,,,
1.914265513420105,25699,81.0546875,131,51.3671875,1.0134116411209106,,,,,,,,,
,25739,,131,,,48.29999923706055,72.83999633789062,55.23999786376953,83.83999633789062,1.6092439889907837,,,,
,25739,,131,,,,,,,,51.8359375,1.8160675764083862,80.03205108642578,0.984404444694519
1.9146206378936768,25749,79.8828125,132,51.5625,0.997090756893158,,,,,,,,,
1.857515811920166,25799,79.1015625,132,49.8046875,1.0959111452102661,,,,,,,,,
1.9352681636810303,25849,75.5859375,132,52.1484375,0.9967131614685059,,,,,,,,,
1.98740816116333,25899,77.5390625,132,50.0,0.9298899173736572,,,,,,,,,
,25934,,132,,,48.88999938964844,73.8499984741211,55.709999084472656,84.43999481201172,1.5980544090270996,,,,
,25934,,132,,,,,,,,51.87800598144531,1.8221015930175781,79.80769348144531,1.0003401041030884
1.730741262435913,25949,80.46875,133,55.2734375,1.0229089260101318,,,,,,,,,
1.8324193954467773,25999,79.4921875,133,50.78125,0.8422752618789673,,,,,,,,,
1.8688915967941284,26049,76.5625,133,53.515625,1.0468599796295166,,,,,,,,,
1.8785760402679443,26099,77.9296875,133,50.390625,0.9911612272262573,,,,,,,,,
,26129,,133,,,48.939998626708984,73.06999969482422,55.80999755859375,83.88999938964844,1.5976896286010742,,,,
,26129,,133,,,,,,,,52.28866195678711,1.8068320751190186,79.9599380493164,0.976370096206665
1.8223321437835693,26149,78.515625,134,52.9296875,0.9606732726097107,,,,,,,,,
1.950739860534668,26199,75.0,134,48.2421875,1.0607529878616333,,,,,,,,,
1.5994092226028442,26249,83.984375,134,54.8828125,0.9075617790222168,,,,,,,,,
1.8115050792694092,26299,80.078125,134,51.3671875,1.075047492980957,,,,,,,,,
,26324,,134,,,48.70000076293945,73.9800033569336,56.099998474121094,84.27999877929688,1.5765964984893799,,,,
,26324,,134,,,,,,,,52.16145706176758,1.812743067741394,80.13321685791016,0.9864597916603088
1.889337420463562,26349,81.640625,135,50.5859375,1.146942377090454,,,,,,,,,
1.7047139406204224,26399,81.4453125,135,53.7109375,1.0060291290283203,,,,,,,,,
1.9695241451263428,26449,75.1953125,135,48.6328125,0.8613924980163574,,,,,,,,,
1.7708544731140137,26499,79.8828125,135,52.34375,0.9713877439498901,,,,,,,,,
,26519,,135,,,49.4900016784668,74.2699966430664,56.25,84.72999572753906,1.5663414001464844,,,,
,26519,,135,,,,,,,,52.567108154296875,1.7947661876678467,80.26142120361328,0.9755609035491943
1.7470272779464722,26549,80.2734375,136,55.46875,0.943282425403595,,,,,,,,,
2.0559804439544678,26599,78.125,136,46.6796875,0.9097741842269897,,,,,,,,,
1.8987303972244263,26649,80.078125,136,50.5859375,0.8849085569381714,,,,,,,,,
1.9630409479141235,26699,76.171875,136,50.0,0.9683635234832764,,,,,,,,,
,26714,,136,,,49.20000076293945,74.05999755859375,57.119998931884766,84.6500015258789,1.557755708694458,,,,
,26714,,136,,,,,,,,52.56510543823242,1.7969096899032593,80.25140380859375,0.9773238897323608
1.8235602378845215,26749,80.46875,137,52.1484375,0.9266916513442993,,,,,,,,,
1.7130508422851562,26799,83.0078125,137,52.734375,0.9635929465293884,,,,,,,,,
1.7661752700805664,26849,82.03125,137,51.5625,1.086747407913208,,,,,,,,,
1.9506001472473145,26899,76.953125,137,50.9765625,1.0870293378829956,,,,,,,,,
,26909,,137,,,48.400001525878906,73.3499984741211,56.07999801635742,84.54999542236328,1.5780030488967896,,,,
,26909,,137,,,,,,,,52.36578369140625,1.8015356063842773,80.2303695678711,0.9742668867111206
1.7504340410232544,26949,81.25,138,56.0546875,0.9766917824745178,,,,,,,,,
1.5935767889022827,26999,84.765625,138,58.3984375,0.8976976871490479,,,,,,,,,
1.712730884552002,27049,81.25,138,56.25,0.9974451661109924,,,,,,,,,
1.787712574005127,27099,78.515625,138,54.6875,1.0043596029281616,,,,,,,,,
,27104,,138,,,48.939998626708984,73.97000122070312,56.29999923706055,84.12999725341797,1.5924627780914307,,,,
,27104,,138,,,,,,,,52.613182067871094,1.798308253288269,80.15625,0.9742559790611267
1.8355830907821655,27149,79.4921875,139,54.296875,1.10111665725708,,,,,,,,,
1.8572165966033936,27199,77.5390625,139,50.5859375,1.0141338109970093,,,,,,,,,
1.7654979228973389,27249,82.8125,139,51.5625,1.0301759243011475,,,,,,,,,
1.9308353662490845,27299,78.7109375,139,48.6328125,0.9804773330688477,,,,,,,,,
,27299,,139,,,48.959999084472656,73.55999755859375,56.66999816894531,84.48999786376953,1.569348931312561,,,,
,27299,,139,,,,,,,,52.5,1.795570731163025,80.28646087646484,0.9811789393424988
1.7596888542175293,27349,80.078125,140,52.34375,0.9397701025009155,,,,,,,,,
1.809586763381958,27399,81.25,140,51.3671875,0.9809058904647827,,,,,,,,,
1.9910327196121216,27449,76.5625,140,47.8515625,1.0061649084091187,,,,,,,,,
,27494,,140,,,49.63999938964844,73.68000030517578,55.7599983215332,84.30999755859375,1.5898529291152954,,,,
,27494,,140,,,,,,,,52.785457611083984,1.7880170345306396,80.48177337646484,0.9720310568809509
1.7719956636428833,27499,82.8125,141,52.34375,0.8448883295059204,,,,,,,,,
1.6653666496276855,27549,83.7890625,141,53.125,0.871263861656189,,,,,,,,,
1.8326102495193481,27599,79.6875,141,54.296875,1.0573370456695557,,,,,,,,,
1.6952192783355713,27649,83.59375,141,54.4921875,0.9595212936401367,,,,,,,,,
,27689,,141,,,49.43000030517578,73.98999786376953,56.55999755859375,85.0,1.5502848625183105,,,,
,27689,,141,,,,,,,,53.046875,1.7700622081756592,80.61798858642578,0.95294588804245
1.7533705234527588,27699,81.640625,142,52.734375,0.9888535141944885,,,,,,,,,
1.6626604795455933,27749,82.2265625,142,53.125,0.9114701747894287,,,,,,,,,
1.937096357345581,27799,79.1015625,142,49.4140625,1.0037221908569336,,,,,,,,,
1.843244194984436,27849,80.46875,142,47.65625,1.0083420276641846,,,,,,,,,
,27884,,142,,,49.18000030517578,74.25,56.02000045776367,84.1199951171875,1.5920342206954956,,,,
,27884,,142,,,,,,,,53.10797119140625,1.7692971229553223,80.75320434570312,0.9528928399085999
1.8323746919631958,27899,78.90625,143,49.609375,0.9456924200057983,,,,,,,,,
1.928879976272583,27949,77.5390625,143,50.5859375,1.0115230083465576,,,,,,,,,
1.7521262168884277,27999,82.03125,143,55.2734375,0.9092013239860535,,,,,,,,,
1.667320966720581,28049,83.203125,143,52.9296875,0.8801274299621582,,,,,,,,,
,28079,,143,,,49.40999984741211,74.29000091552734,56.52000045776367,84.40999603271484,1.5690110921859741,,,,
,28079,,143,,,,,,,,53.33032989501953,1.7681655883789062,80.63401794433594,0.948512613773346
1.6980937719345093,28099,83.0078125,144,54.1015625,1.007971167564392,,,,,,,,,
1.6943259239196777,28149,82.03125,144,52.1484375,0.9278692007064819,,,,,,,,,
1.691951036453247,28199,81.0546875,144,56.0546875,0.9987673759460449,,,,,,,,,
1.7616996765136719,28249,80.859375,144,52.1484375,0.8976414799690247,,,,,,,,,
,28274,,144,,,49.459999084472656,74.0999984741211,56.709999084472656,84.91999816894531,1.5623997449874878,,,,
,28274,,144,,,,,,,,53.38140869140625,1.756575345993042,80.9375,0.9404406547546387
1.8941600322723389,28299,77.1484375,145,51.7578125,0.9422294497489929,,,,,,,,,
1.7942103147506714,28349,79.296875,145,49.8046875,1.0348328351974487,,,,,,,,,
1.6241694688796997,28399,84.375,145,57.03125,0.8618578910827637,,,,,,,,,
1.6688728332519531,28449,83.0078125,145,57.421875,0.9980902075767517,,,,,,,,,
,28469,,145,,,49.61000061035156,74.75,57.29999923706055,85.25,1.5373340845108032,,,,
,28469,,145,,,,,,,,53.628807067871094,1.7521177530288696,80.87940979003906,0.9324023723602295
1.664686918258667,28499,81.8359375,146,56.0546875,0.953572154045105,,,,,,,,,
1.673887014389038,28549,81.640625,146,54.1015625,1.0015711784362793,,,,,,,,,
1.8971009254455566,28599,77.734375,146,51.5625,1.0682387351989746,,,,,,,,,
1.8615567684173584,28649,78.90625,146,51.3671875,0.9838069081306458,,,,,,,,,
,28664,,146,,,49.11000061035156,73.62000274658203,56.619998931884766,84.87999725341797,1.5555613040924072,,,,
,28664,,146,,,,,,,,53.7109375,1.744852066040039,81.11878967285156,0.9359933733940125
1.6560230255126953,28699,82.6171875,147,56.0546875,0.922782838344574,,,,,,,,,
1.8853983879089355,28749,78.90625,147,51.3671875,0.9801226258277893,,,,,,,,,
1.6651239395141602,28799,81.4453125,147,57.03125,0.9957981705665588,,,,,,,,,
1.6783827543258667,28849,83.7890625,147,55.859375,0.9564760327339172,,,,,,,,,
,28859,,147,,,49.09000015258789,73.58999633789062,56.69999694824219,84.40999603271484,1.5570447444915771,,,,
,28859,,147,,,,,,,,53.71895217895508,1.7446657419204712,81.10977935791016,0.9261002540588379
1.595634937286377,28899,82.03125,148,57.6171875,0.9273824095726013,,,,,,,,,
1.7991623878479004,28949,80.078125,148,54.296875,0.9571770429611206,,,,,,,,,
1.9375925064086914,28999,75.9765625,148,50.9765625,0.9733926057815552,,,,,,,,,
1.661820888519287,29049,84.5703125,148,54.6875,0.8337590098381042,,,,,,,,,
,29054,,148,,,51.290000915527344,75.41000366210938,57.96999740600586,85.44999694824219,1.5115982294082642,,,,
,29054,,148,,,,,,,,53.87720489501953,1.7448371648788452,81.0536880493164,0.9253906011581421
1.8322222232818604,29099,79.296875,149,50.5859375,1.002549171447754,,,,,,,,,
1.6624093055725098,29149,83.203125,149,53.90625,0.9129804372787476,,,,,,,,,
1.6867624521255493,29199,81.4453125,149,55.2734375,0.8300764560699463,,,,,,,,,
1.6168615818023682,29249,83.203125,149,59.1796875,0.8553138375282288,,,,,,,,,
,29249,,149,,,50.04999923706055,74.31999969482422,57.41999816894531,85.08999633789062,1.5272877216339111,,,,
,29249,,149,,,,,,,,54.15665054321289,1.7304397821426392,81.27804565429688,0.9129765629768372
1.8096282482147217,29299,81.4453125,150,53.7109375,1.0097366571426392,,,,,,,,,
1.789827823638916,29349,81.0546875,150,52.1484375,0.8981852531433105,,,,,,,,,
1.847010612487793,29399,79.296875,150,51.3671875,0.8898729085922241,,,,,,,,,
,29444,,150,,,50.16999816894531,74.6500015258789,57.72999954223633,85.29999542236328,1.5156363248825073,,,,
,29444,,150,,,,,,,,54.058494567871094,1.7353241443634033,81.23798370361328,0.9080312848091125
1.7568659782409668,29449,81.25,151,49.8046875,0.821855902671814,,,,,,,,,
1.8305318355560303,29499,80.078125,151,51.953125,0.9388911128044128,,,,,,,,,
1.874690055847168,29549,80.2734375,151,50.78125,0.9215580224990845,,,,,,,,,
1.807283878326416,29599,79.1015625,151,51.171875,0.9161099791526794,,,,,,,,,
,29639,,151,,,50.20000076293945,74.94999694824219,57.53999710083008,85.3699951171875,1.5193109512329102,,,,
,29639,,151,,,,,,,,54.197715759277344,1.7274574041366577,81.5184326171875,0.9099501967430115
1.5058029890060425,29649,85.15625,152,63.0859375,0.918594479560852,,,,,,,,,
1.9147934913635254,29699,76.7578125,152,50.5859375,1.0562269687652588,,,,,,,,,
1.5469063520431519,29749,83.3984375,152,59.5703125,0.7669116258621216,,,,,,,,,
1.7234888076782227,29799,81.4453125,152,54.1015625,0.8207375407218933,,,,,,,,,
,29834,,152,,,50.5,74.76000213623047,57.8599967956543,85.52999877929688,1.5105112791061401,,,,
,29834,,152,,,,,,,,54.29386901855469,1.7281980514526367,81.41326141357422,0.9124459028244019
1.89415442943573,29849,78.3203125,153,50.390625,0.9896585941314697,,,,,,,,,
1.7554469108581543,29899,80.2734375,153,54.6875,1.0843532085418701,,,,,,,,,
1.640659213066101,29949,85.7421875,153,55.2734375,0.8659921288490295,,,,,,,,,
1.6966387033462524,29999,80.859375,153,55.46875,0.9482173919677734,,,,,,,,,
,30029,,153,,,49.209999084472656,73.41000366210938,57.099998474121094,85.29000091552734,1.5303809642791748,,,,
,30029,,153,,,,,,,,54.37700271606445,1.7151399850845337,81.57752227783203,0.893675684928894
1.88935124874115,30049,78.90625,154,48.828125,0.8651592135429382,,,,,,,,,
1.795220136642456,30099,77.9296875,154,50.78125,0.7844165563583374,,,,,,,,,
1.7654954195022583,30149,82.421875,154,52.734375,0.8828375339508057,,,,,,,,,
1.7191909551620483,30199,81.25,154,51.171875,0.9673397541046143,,,,,,,,,
,30224,,154,,,50.22999954223633,75.37000274658203,57.619998931884766,85.16999816894531,1.5082807540893555,,,,
,30224,,154,,,,,,,,54.675479888916016,1.705520510673523,81.73377227783203,0.8865557312965393
1.7442070245742798,30249,81.8359375,155,53.515625,0.8617645502090454,,,,,,,,,
1.7602479457855225,30299,81.640625,155,54.1015625,0.8563443422317505,,,,,,,,,
1.732468843460083,30349,82.2265625,155,50.9765625,0.8866413235664368,,,,,,,,,
1.6479864120483398,30399,82.03125,155,56.8359375,0.8926045894622803,,,,,,,,,
,30419,,155,,,49.75,74.19000244140625,57.31999969482422,84.79999542236328,1.5249265432357788,,,,
,30419,,155,,,,,,,,54.75961685180664,1.7015951871871948,81.77884674072266,0.8875031471252441
1.6744084358215332,30449,83.0078125,156,55.859375,0.7865105867385864,,,,,,,,,
1.8584107160568237,30499,79.8828125,156,51.5625,1.030630111694336,,,,,,,,,
1.8494391441345215,30549,78.3203125,156,52.9296875,0.9762812852859497,,,,,,,,,
1.5527162551879883,30599,84.375,156,56.25,0.8922942876815796,,,,,,,,,
,30614,,156,,,50.27000045776367,74.16999816894531,57.64999771118164,85.02999877929688,1.531596064567566,,,,
